,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP
26555,jonesod01,1988,1,ML4,AL,5,0,28,2,0,0,1,242,75,39,8,29,48,0.251,4.35,6.0,7,1.0,3,339.0,8,47,4.0,6.0,7.0,80.67
26556,kaiseje01,1988,1,CLE,AL,0,0,3,0,0,0,0,8,2,0,0,1,0,0.286,0.0,0.0,0,0.0,0,11.0,1,0,2.0,1.0,0.0,2.67
26557,keyji01,1988,1,TOR,AL,12,5,21,21,2,2,0,394,127,48,13,30,65,0.25,3.29,2.0,1,5.0,0,551.0,0,55,4.0,3.0,7.0,131.33
26558,kilgupa01,1988,1,TEX,AL,12,15,32,32,5,3,0,610,190,94,18,71,88,0.243,4.16,2.0,6,10.0,4,871.0,0,105,4.0,4.0,15.0,203.33
26559,kinger01,1988,1,DET,AL,4,1,23,5,0,0,3,206,60,26,5,34,45,0.233,3.41,2.0,4,5.0,2,303.0,8,28,5.0,2.0,5.0,68.67
26560,kippebo01,1988,1,PIT,NL,2,6,50,0,0,0,0,195,54,27,7,26,39,0.234,3.74,4.0,1,2.0,1,267.0,15,33,5.0,3.0,3.0,65.0
26561,kneppbo01,1988,1,HOU,NL,14,5,27,27,3,2,0,525,156,61,13,67,103,0.243,3.14,2.0,6,2.0,2,726.0,0,70,10.0,5.0,26.0,175.0
26562,knudsma01,1988,1,ML4,AL,0,0,5,0,0,0,0,48,17,2,1,2,7,0.279,1.13,0.0,1,0.0,0,63.0,3,3,0.0,0.0,3.0,16.0
26563,kramera01,1988,1,PIT,NL,1,2,5,1,0,0,0,30,12,6,1,1,7,0.316,5.4,0.0,1,1.0,0,42.0,1,6,1.0,1.0,0.0,10.0
26564,krawcra01,1988,1,CAL,AL,0,1,14,1,0,0,1,73,29,13,2,8,17,0.299,4.81,1.0,2,2.0,0,108.0,6,13,0.0,1.0,1.0,24.33
26565,kruegbi01,1988,1,LAN,NL,0,0,1,1,0,0,0,7,4,3,0,2,1,0.364,11.57,1.0,0,1.0,0,14.0,0,3,0.0,0.0,0.0,2.33
26566,krukomi01,1988,1,SFN,NL,7,4,20,20,1,0,0,374,111,49,13,31,75,0.236,3.54,3.0,5,5.0,1,517.0,0,51,9.0,2.0,6.0,124.67
26567,kunkeje01,1988,1,TEX,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,1.0
26568,lacosmi01,1988,1,SFN,NL,7,7,19,19,1,1,0,343,99,46,5,47,70,0.234,3.62,3.0,6,1.0,2,477.0,0,55,5.0,1.0,11.0,114.33
26569,lampde01,1988,1,BOS,AL,7,6,46,0,0,0,0,248,92,32,3,19,49,0.284,3.48,3.0,5,2.0,8,350.0,14,39,3.0,2.0,12.0,82.67
26570,lancale01,1988,1,CHN,NL,4,6,44,3,1,0,5,257,89,36,4,34,36,0.273,3.78,7.0,3,1.0,3,371.0,15,42,3.0,7.0,8.0,85.67
26571,landrbi01,1988,1,CHN,NL,1,0,7,0,0,0,0,37,19,8,1,3,6,0.365,5.84,0.0,1,0.0,1,55.0,5,8,0.0,0.0,2.0,12.33
26572,langsma01,1988,1,SEA,AL,15,11,35,35,9,3,0,784,222,97,32,110,235,0.233,3.34,2.0,7,3.0,4,1078.0,0,108,6.0,5.0,29.0,261.33
26573,lapoida01,1988,1,CHA,AL,10,11,25,25,1,1,0,484,151,61,10,47,79,0.245,3.4,1.0,1,2.0,5,677.0,0,69,8.0,3.0,11.0,161.33
26574,lapoida01,1988,2,PIT,NL,4,2,8,8,1,0,0,156,54,16,4,10,19,0.271,2.77,2.0,0,0.0,2,215.0,0,18,5.0,1.0,2.0,52.0
26575,laskebi01,1988,1,CLE,AL,1,0,17,0,0,0,1,73,32,14,0,6,17,0.32,5.18,0.0,0,0.0,3,110.0,6,16,1.0,3.0,0.0,24.33
26576,lazorja01,1988,1,CAL,AL,0,1,10,3,0,0,0,113,37,14,5,16,19,0.255,3.35,0.0,0,1.0,1,165.0,1,15,2.0,1.0,1.0,37.67
26577,leach01,1988,1,MIN,AL,7,7,24,23,0,0,0,390,156,70,19,50,72,0.301,4.85,2.0,6,5.0,4,585.0,0,79,6.0,5.0,12.0,130.0
26578,leachte01,1988,1,NYN,NL,7,2,52,0,0,0,3,276,95,26,5,24,51,0.268,2.54,4.0,0,3.0,0,392.0,21,32,8.0,3.0,8.0,92.0
26579,learyti01,1988,1,LAN,NL,17,11,35,34,9,6,0,686,201,74,13,56,180,0.234,2.91,4.0,9,6.0,6,932.0,0,87,7.0,3.0,21.0,228.67
26580,leema03,1988,1,KCA,AL,0,0,4,0,0,0,0,15,6,2,0,1,0,0.3,3.6,0.0,0,0.0,0,21.0,4,2,0.0,0.0,1.0,5.0
26581,leffecr01,1988,1,SFN,NL,3,8,64,0,0,0,11,277,74,30,7,23,58,0.225,2.92,5.0,4,1.0,0,362.0,30,33,6.0,3.0,7.0,92.33
26582,leibrch01,1988,1,KCA,AL,13,12,35,35,7,2,0,729,244,86,20,62,125,0.264,3.19,3.0,10,4.0,4,1002.0,0,98,5.0,7.0,27.0,243.0
26583,leipeda01,1988,1,SDN,NL,3,0,35,0,0,0,1,162,45,13,1,14,33,0.231,2.17,5.0,2,0.0,0,217.0,10,19,3.0,5.0,6.0,54.0
26584,leiteal01,1988,1,NYA,AL,4,4,14,14,0,0,0,172,49,25,7,33,60,0.231,3.92,0.0,1,5.0,4,251.0,0,27,1.0,0.0,7.0,57.33
26585,longbi01,1988,1,CHA,AL,8,11,47,18,3,0,2,522,187,78,21,43,77,0.28,4.03,4.0,2,4.0,0,732.0,14,89,8.0,8.0,16.0,174.0
26586,lovelva01,1988,1,CAL,AL,0,0,3,0,0,0,0,4,2,2,1,3,0,0.4,13.5,0.0,0,0.0,0,8.0,2,2,0.0,0.0,1.0,1.33
26587,lugour01,1988,1,CAL,AL,0,0,1,0,0,0,0,6,2,2,1,1,1,0.25,9.0,0.0,0,0.0,0,9.0,0,2,0.0,0.0,0.0,2.0
26588,maddemo01,1988,1,PIT,NL,0,0,5,0,0,0,0,17,5,0,0,7,3,0.294,0.0,1.0,1,0.0,0,25.0,1,0,1.0,0.0,1.0,5.67
26589,maddugr01,1988,1,CHN,NL,18,8,34,34,9,3,0,747,230,88,13,81,140,0.244,3.18,16.0,3,9.0,6,1047.0,0,97,11.0,2.0,22.0,249.0
26590,maddumi01,1988,1,PHI,NL,4,3,25,11,0,0,0,266,91,37,6,34,59,0.275,3.76,4.0,4,5.0,2,380.0,4,41,7.0,3.0,9.0,88.67
26591,madrial01,1988,1,PHI,NL,1,1,5,2,1,0,0,49,15,5,0,6,2,0.246,2.76,2.0,1,0.0,0,70.0,2,5,1.0,2.0,0.0,16.33
26592,magrajo01,1988,1,SLN,NL,5,9,24,24,4,3,0,496,133,40,6,51,100,0.217,2.18,4.0,8,2.0,8,677.0,0,57,8.0,4.0,5.0,165.33
26593,mahleri01,1988,1,ATL,NL,9,16,39,34,5,0,0,747,279,102,17,42,131,0.282,3.69,6.0,5,8.0,8,1063.0,2,125,19.0,5.0,16.0,249.0
26594,manzara01,1988,1,CHA,AL,0,1,2,2,0,0,0,28,7,6,1,12,10,0.212,5.79,0.0,1,1.0,0,46.0,0,6,0.0,0.0,0.0,9.33
26595,martide01,1988,1,MON,NL,15,13,34,34,9,2,0,706,215,71,21,55,120,0.239,2.72,3.0,5,6.0,10,968.0,0,94,2.0,6.0,17.0,235.33
26596,martira02,1988,1,LAN,NL,1,3,9,6,0,0,0,107,27,15,0,22,23,0.216,3.79,1.0,1,0.0,0,151.0,0,17,4.0,0.0,2.0,35.67
26597,martiti01,1988,1,MIN,AL,0,0,3,0,0,0,0,12,8,8,1,4,3,0.471,18.0,0.0,0,1.0,1,24.0,2,9,0.0,2.0,0.0,4.0
26598,masonmi01,1988,1,MIN,AL,0,1,5,0,0,0,0,20,8,8,1,9,7,0.286,10.8,0.0,0,0.0,0,37.0,0,8,0.0,0.0,0.0,6.67
26599,mathegr01,1988,1,SLN,NL,4,6,13,13,1,0,0,204,61,32,4,33,31,0.247,4.24,5.0,4,2.0,4,286.0,0,34,1.0,3.0,7.0,68.0
26600,maysc01,1988,1,TEX,AL,0,0,3,1,0,0,0,22,8,7,3,4,4,0.296,8.59,1.0,0,0.0,0,33.0,0,7,0.0,2.0,1.0,7.33
26601,mccarto03,1988,1,CHA,AL,2,0,6,0,0,0,1,39,9,2,0,2,5,0.191,1.38,0.0,0,2.0,0,51.0,4,2,0.0,0.0,2.0,13.0
26602,mccaski01,1988,1,CAL,AL,8,6,23,23,4,2,0,439,155,70,9,61,98,0.274,4.31,3.0,13,1.0,2,635.0,0,78,1.0,6.0,14.0,146.33
26603,mcclubo01,1988,1,MON,NL,1,3,19,0,0,0,2,57,23,13,3,6,12,0.307,6.16,0.0,0,1.0,3,87.0,8,13,3.0,2.0,1.0,19.0
26604,mcclubo01,1988,2,NYN,NL,1,0,14,0,0,0,1,33,12,5,1,2,7,0.279,4.09,0.0,1,1.0,0,46.0,5,5,0.0,0.0,2.0,11.0
26605,mcculla01,1988,1,SDN,NL,3,6,60,0,0,0,10,293,70,27,8,55,81,0.205,2.49,12.0,4,0.0,2,407.0,39,29,7.0,3.0,9.0,97.67
26606,mcdowja01,1988,1,CHA,AL,5,10,26,26,1,0,0,476,147,70,12,68,84,0.245,3.97,5.0,11,7.0,1,687.0,0,85,6.0,7.0,16.0,158.67
26607,mcdowro01,1988,1,NYN,NL,5,5,62,0,0,0,16,267,80,26,1,31,46,0.238,2.63,7.0,6,3.0,1,378.0,41,31,3.0,5.0,9.0,89.0
26608,mcgafan01,1988,1,MON,NL,6,0,63,0,0,0,4,274,81,28,4,37,71,0.233,2.76,7.0,2,2.0,2,392.0,24,31,4.0,2.0,3.0,91.33
26609,mcgresc01,1988,1,BAL,AL,0,3,4,4,0,0,0,52,27,17,3,7,10,0.37,8.83,0.0,0,0.0,0,82.0,0,18,0.0,2.0,0.0,17.33
26610,mcmurcr01,1988,1,TEX,AL,3,3,32,0,0,0,3,180,37,15,5,24,35,0.18,2.25,4.0,2,1.0,2,236.0,14,16,3.0,3.0,6.0,60.0
26611,mcwilla01,1988,1,SLN,NL,6,9,42,17,2,1,1,408,130,59,10,45,70,0.253,3.9,7.0,9,4.0,3,581.0,12,64,17.0,2.0,9.0,136.0
26612,meadsda01,1988,1,HOU,NL,3,1,22,2,0,0,0,119,37,14,4,14,27,0.24,3.18,0.0,1,0.0,0,171.0,8,20,2.0,1.0,2.0,39.67
26613,medvisc01,1988,1,PIT,NL,3,0,17,0,0,0,0,83,23,15,1,9,16,0.23,4.88,2.0,5,1.0,0,112.0,5,16,1.0,1.0,3.0,27.67
26614,meyerbr01,1988,1,HOU,NL,0,0,8,0,0,0,0,37,9,2,2,4,10,0.225,1.46,0.0,0,0.0,0,46.0,5,2,2.0,0.0,2.0,12.33
26615,milacbo01,1988,1,BAL,AL,2,0,3,3,1,1,0,75,9,2,1,9,18,0.11,0.72,0.0,0,0.0,0,91.0,0,2,0.0,0.0,3.0,25.0
26616,mintogr01,1988,1,CAL,AL,4,5,44,0,0,0,7,237,67,25,1,34,46,0.233,2.85,10.0,4,3.0,1,331.0,26,37,3.0,3.0,13.0,79.0
26617,mirabpa01,1988,1,ML4,AL,2,2,38,0,0,0,4,180,44,11,3,21,33,0.204,1.65,5.0,1,0.0,0,241.0,13,12,2.0,2.0,4.0,60.0
26618,mitchjo02,1988,1,NYN,NL,0,0,1,0,0,0,0,3,2,0,0,1,1,0.5,0.0,0.0,0,0.0,0,5.0,0,0,0.0,0.0,1.0,1.0
26619,mohorda01,1988,1,TEX,AL,2,6,43,0,0,0,5,156,62,28,6,20,25,0.295,4.85,5.0,2,5.0,0,240.0,21,35,0.0,5.0,5.0,52.0
26620,mohorda01,1988,2,NYA,AL,2,2,13,0,0,0,1,68,21,7,1,9,19,0.239,2.78,2.0,2,3.0,0,102.0,4,7,1.0,1.0,0.0,22.67
26621,monteri01,1988,1,CAL,AL,0,0,3,0,0,0,0,13,4,0,0,1,3,0.222,0.0,1.0,0,1.0,1,20.0,2,0,0.0,0.0,0.0,4.33
26622,montgje01,1988,1,KCA,AL,7,2,45,0,0,0,1,188,54,24,6,30,47,0.231,3.45,1.0,3,2.0,6,271.0,13,25,3.0,2.0,2.0,62.67
26623,moorebr01,1988,1,PHI,NL,0,0,5,0,0,0,0,17,4,0,0,4,2,0.267,0.0,1.0,0,0.0,0,21.0,2,0,2.0,0.0,4.0,5.67
26624,mooredo01,1988,1,CAL,AL,5,2,27,0,0,0,4,99,48,18,4,8,22,0.343,4.91,2.0,2,0.0,4,150.0,22,20,0.0,2.0,4.0,33.0
26625,mooremi01,1988,1,SEA,AL,9,15,37,32,9,3,1,686,196,96,24,63,182,0.232,3.78,6.0,4,3.0,3,918.0,3,104,3.0,3.0,20.0,228.67
26626,morgami01,1988,1,BAL,AL,1,6,22,10,2,0,1,214,70,43,6,23,29,0.255,5.43,1.0,5,1.0,0,299.0,6,45,1.0,0.0,8.0,71.33
26627,morrija02,1988,1,DET,AL,15,13,34,34,10,2,0,705,225,103,20,83,168,0.251,3.94,7.0,11,4.0,11,997.0,0,115,12.0,3.0,15.0,235.0
26628,morriji01,1988,2,ATL,NL,0,0,3,0,0,0,0,11,3,0,0,2,1,0.214,0.0,0.0,0,0.0,0,16.0,3,0,0.0,0.0,0.0,3.67
26629,moyerja01,1988,1,CHN,NL,9,15,34,30,3,1,0,606,212,78,20,55,121,0.272,3.48,7.0,4,4.0,0,855.0,1,84,14.0,4.0,12.0,202.0
26630,mulhote01,1988,1,SFN,NL,2,1,9,6,2,1,0,138,50,19,3,7,18,0.281,3.72,0.0,1,1.0,0,191.0,1,20,5.0,0.0,3.0,46.0
26631,murphro01,1988,1,CIN,NL,0,6,76,0,0,0,3,254,69,29,3,38,74,0.229,3.08,6.0,5,1.0,1,350.0,28,31,9.0,1.0,9.0,84.67
26632,musseje01,1988,1,TOR,AL,8,5,15,15,0,0,0,255,80,30,4,30,39,0.252,3.18,2.0,1,3.0,2,354.0,0,34,1.0,2.0,12.0,85.0
26633,myersra01,1988,1,NYN,NL,7,3,55,0,0,0,26,204,45,13,5,17,69,0.19,1.72,2.0,2,2.0,0,261.0,44,15,3.0,2.0,3.0,68.0
26634,nelsoge01,1988,1,OAK,AL,9,6,54,1,0,0,3,335,93,38,9,38,67,0.228,3.06,4.0,4,3.0,6,456.0,20,42,3.0,4.0,10.0,111.67
26635,nichoro02,1988,1,CLE,AL,1,7,11,10,3,0,0,208,73,39,5,23,31,0.272,5.06,1.0,2,2.0,3,297.0,1,41,2.0,2.0,2.0,69.33
26636,niedeto01,1988,1,BAL,AL,3,4,52,0,0,0,18,177,59,23,8,19,40,0.259,3.51,3.0,0,2.0,0,252.0,42,23,2.0,1.0,5.0,59.0
26637,niekrjo01,1988,1,MIN,AL,1,1,5,2,0,0,0,35,16,13,2,9,7,0.32,10.03,0.0,2,0.0,3,59.0,2,13,0.0,0.0,1.0,11.67
26638,nielssc01,1988,1,NYA,AL,1,2,7,2,0,0,0,59,27,15,5,13,4,0.333,6.86,2.0,1,0.0,0,94.0,1,16,0.0,0.0,5.0,19.67
26639,nieveju01,1988,1,ML4,AL,7,5,25,15,1,1,1,331,84,50,13,50,73,0.208,4.08,4.0,1,1.0,3,458.0,4,53,1.0,2.0,7.0,110.33
26640,nippeal01,1988,1,CHN,NL,2,4,22,12,0,0,1,240,72,27,9,34,27,0.239,3.04,2.0,1,3.0,1,341.0,3,37,1.0,1.0,9.0,80.0
26641,nolesdi01,1988,1,BAL,AL,0,2,2,2,0,0,0,10,11,9,2,0,1,0.5,24.3,0.0,0,1.0,0,23.0,0,10,0.0,0.0,0.0,3.33
26642,nolteer01,1988,1,SDN,NL,0,0,2,0,0,0,0,9,3,2,1,2,1,0.273,6.0,0.0,0,0.0,1,14.0,1,2,1.0,0.0,0.0,3.0
26643,nunezed01,1988,1,SEA,AL,1,4,14,3,0,0,0,88,45,26,4,14,19,0.366,7.98,3.0,0,2.0,1,145.0,2,33,2.0,4.0,5.0,29.33
26644,nunezed01,1988,2,NYN,NL,1,0,10,0,0,0,0,42,21,7,1,3,8,0.339,4.5,0.0,1,0.0,0,65.0,4,7,0.0,0.0,0.0,14.0
26645,nunezjo01,1988,1,TOR,AL,0,1,13,2,0,0,0,88,28,10,3,17,18,0.259,3.07,3.0,2,1.0,1,127.0,3,11,1.0,0.0,1.0,29.33
26646,ojedabo01,1988,1,NYN,NL,10,13,29,29,5,5,0,571,158,61,6,33,133,0.225,2.88,2.0,4,4.0,7,752.0,0,74,6.0,6.0,10.0,190.33
26647,olsongr01,1988,1,BAL,AL,1,1,10,0,0,0,0,33,10,4,1,10,9,0.244,3.27,1.0,0,0.0,1,51.0,4,4,0.0,0.0,0.0,11.0
26648,olwined01,1988,1,ATL,NL,0,0,16,0,0,0,1,56,22,14,4,4,5,0.286,6.75,1.0,1,1.0,0,82.0,7,15,0.0,0.0,3.0,18.67
26649,onealra01,1988,1,SLN,NL,2,3,10,8,0,0,0,159,57,27,7,10,20,0.274,4.58,1.0,4,2.0,0,222.0,0,29,2.0,0.0,2.0,53.0
26650,ontivst02,1988,1,OAK,AL,3,4,10,10,0,0,0,164,57,28,4,21,30,0.265,4.61,1.0,5,0.0,5,241.0,0,32,5.0,0.0,5.0,54.67
26651,oquenjo01,1988,1,SLN,NL,0,1,1,0,0,0,0,12,4,2,0,6,1,0.267,4.5,2.0,1,0.0,0,21.0,1,2,0.0,0.0,0.0,4.0
26652,oroscje01,1988,1,LAN,NL,3,2,55,0,0,0,9,159,41,16,4,30,43,0.215,2.72,3.0,1,2.0,0,229.0,21,18,3.0,3.0,5.0,53.0
26653,ottoda01,1988,1,OAK,AL,0,0,3,2,0,0,0,30,9,2,0,6,7,0.243,1.8,0.0,0,0.0,1,43.0,1,2,0.0,0.0,1.0,10.0
26654,pacilpa01,1988,1,CIN,NL,1,0,6,0,0,0,0,32,14,6,2,4,11,0.318,5.06,0.0,0,0.0,0,49.0,0,7,1.0,0.0,1.0,10.67
26655,palacvi01,1988,1,PIT,NL,1,2,7,3,0,0,0,73,28,18,3,15,15,0.295,6.66,1.0,2,0.0,3,113.0,0,18,2.0,1.0,2.0,24.33
26656,palldo01,1988,1,CHA,AL,0,2,17,0,0,0,0,86,39,11,1,8,16,0.328,3.45,1.0,1,0.0,0,130.0,6,11,2.0,1.0,6.0,28.67
26657,palmeda01,1988,1,PHI,NL,7,9,22,22,1,1,0,387,129,64,8,48,85,0.261,4.47,5.0,2,0.0,0,551.0,0,67,4.0,5.0,7.0,129.0
26658,parreje01,1988,1,MON,NL,12,4,61,0,0,0,6,275,66,27,8,45,62,0.214,2.65,9.0,4,1.0,1,369.0,34,29,9.0,6.0,6.0,91.67
26659,patteke01,1988,1,CHA,AL,0,2,9,2,0,0,1,62,25,11,2,7,8,0.294,4.79,0.0,1,0.0,1,92.0,3,11,0.0,0.0,2.0,20.67
26660,pawlojo01,1988,1,CHA,AL,1,0,6,0,0,0,0,42,20,13,2,3,10,0.328,8.36,0.0,1,0.0,2,65.0,2,14,0.0,1.0,1.0,14.0
26661,penaal01,1988,1,LAN,NL,6,7,60,0,0,0,12,283,75,20,4,27,83,0.218,1.91,6.0,3,1.0,2,378.0,31,29,3.0,3.0,4.0,94.33
26662,penahi01,1988,1,NYA,AL,1,1,16,0,0,0,0,43,10,5,1,9,10,0.192,3.14,1.0,1,0.0,0,62.0,8,8,0.0,1.0,2.0,14.33
26663,perazos01,1988,1,BAL,AL,5,7,19,15,1,0,0,258,98,53,10,37,61,0.282,5.55,2.0,4,2.0,4,392.0,0,62,3.0,3.0,6.0,86.0
26664,perezme01,1988,1,CHA,AL,12,10,32,32,3,1,0,591,186,83,26,72,138,0.248,3.79,0.0,13,2.0,3,836.0,0,105,5.0,8.0,15.0,197.0
26665,perezpa01,1988,1,MON,NL,12,8,27,27,4,2,0,564,133,51,15,44,131,0.196,2.44,6.0,5,7.0,10,741.0,0,59,10.0,3.0,11.0,188.0
26666,perlmjo01,1988,1,CLE,AL,0,2,10,0,0,0,0,59,25,12,0,11,10,0.309,5.49,3.0,1,0.0,3,94.0,5,12,2.0,0.0,0.0,19.67
26667,perrypa02,1988,1,CIN,NL,2,2,12,0,0,0,0,62,21,13,4,9,11,0.263,5.66,4.0,1,0.0,1,93.0,5,17,1.0,3.0,1.0,20.67
26668,perrypa02,1988,2,CHN,NL,2,2,35,0,0,0,1,114,40,14,5,7,24,0.27,3.32,0.0,2,1.0,0,158.0,13,15,0.0,2.0,4.0,38.0
26669,peterad01,1988,1,CHA,AL,0,1,2,2,0,0,0,18,6,9,0,6,5,0.24,13.5,1.0,1,0.0,0,31.0,0,9,0.0,0.0,0.0,6.0
26670,peterst01,1988,1,SLN,NL,3,3,44,0,0,0,0,135,57,32,8,22,30,0.313,6.4,7.0,4,0.0,1,213.0,9,34,6.0,3.0,1.0,45.0
26671,petryda01,1988,1,CAL,AL,3,9,22,22,4,1,0,419,139,68,18,59,64,0.263,4.38,5.0,5,6.0,2,604.0,0,70,5.0,6.0,12.0,139.67
26672,picoje01,1988,1,CHN,NL,6,7,29,13,3,2,1,338,108,52,6,37,57,0.252,4.15,6.0,6,0.0,1,472.0,9,57,3.0,4.0,11.0,112.67
26673,plesada01,1988,1,ML4,AL,1,2,50,0,0,0,30,157,46,14,2,12,52,0.234,2.41,2.0,4,0.0,6,211.0,48,14,2.0,0.0,2.0,52.33
26674,plunker01,1988,1,OAK,AL,7,2,49,0,0,0,5,234,62,26,6,39,79,0.217,3.0,4.0,4,1.0,7,331.0,22,27,3.0,2.0,6.0,78.0
26675,portuma01,1988,1,MIN,AL,3,3,26,0,0,0,3,173,60,29,11,17,31,0.274,4.53,1.0,2,1.0,2,242.0,9,30,2.0,3.0,6.0,57.67
26676,powelde01,1988,1,SEA,AL,1,3,12,2,0,0,0,56,29,18,2,11,15,0.363,8.68,2.0,0,2.0,0,95.0,1,20,0.0,2.0,5.0,18.67
26677,powerte01,1988,1,KCA,AL,5,6,22,12,2,2,0,241,98,53,7,30,44,0.305,5.94,3.0,3,3.0,2,360.0,3,54,2.0,4.0,6.0,80.33
26678,powerte01,1988,2,DET,AL,1,1,4,2,0,0,0,56,23,12,1,8,13,0.307,5.79,4.0,1,0.0,0,83.0,0,13,0.0,0.0,2.0,18.67
26679,pricejo02,1988,1,SFN,NL,1,6,38,3,0,0,4,185,59,27,5,27,49,0.249,3.94,6.0,1,1.0,3,269.0,14,33,4.0,0.0,7.0,61.67
26680,puleoch01,1988,1,ATL,NL,5,5,53,3,0,0,1,319,101,41,9,47,70,0.251,3.47,7.0,0,3.0,3,462.0,17,46,5.0,4.0,2.0,106.33
26681,quiseda01,1988,1,KCA,AL,0,1,20,0,0,0,1,76,32,10,0,5,9,0.305,3.55,2.0,1,0.0,1,110.0,13,11,0.0,0.0,6.0,25.33
26682,quiseda01,1988,2,SLN,NL,2,0,33,0,0,0,0,114,54,26,4,6,19,0.344,6.16,1.0,0,0.0,2,168.0,13,26,3.0,2.0,6.0,38.0
26683,rasmude01,1988,1,CIN,NL,2,6,11,11,1,1,0,169,68,36,8,22,27,0.3,5.75,4.0,1,2.0,5,255.0,0,36,2.0,2.0,2.0,56.33
26684,rasmude01,1988,2,SDN,NL,14,4,20,20,6,0,0,445,131,42,9,36,85,0.238,2.55,0.0,6,2.0,0,599.0,0,48,8.0,2.0,7.0,148.33
26685,rawlesh01,1988,1,PHI,NL,8,16,32,32,4,1,0,594,220,92,27,78,87,0.286,4.18,7.0,2,4.0,0,873.0,0,111,13.0,10.0,16.0,198.0
26686,reardje01,1988,1,MIN,AL,2,4,63,0,0,0,42,219,68,20,6,15,56,0.245,2.47,2.0,0,2.0,3,299.0,58,21,4.0,1.0,3.0,73.0
26687,reedje01,1988,1,SEA,AL,1,1,46,0,0,0,1,259,82,38,8,33,48,0.256,3.96,7.0,1,2.0,7,363.0,19,42,3.0,5.0,9.0,86.33
26688,reedri01,1988,1,PIT,NL,1,0,2,2,0,0,0,36,10,4,1,2,6,0.233,3.0,0.0,0,0.0,0,47.0,0,4,2.0,0.0,1.0,12.0
26689,reuscri01,1988,1,SFN,NL,19,11,36,36,7,2,0,735,242,85,11,42,92,0.261,3.12,8.0,4,6.0,0,1000.0,0,88,9.0,14.0,25.0,245.0
26690,reussje01,1988,1,CHA,AL,13,9,32,29,2,0,0,549,183,70,15,43,73,0.263,3.44,1.0,3,3.0,4,751.0,1,79,5.0,4.0,25.0,183.0
26691,rhoderi01,1988,1,NYA,AL,12,12,30,30,5,1,0,591,206,94,20,56,94,0.269,4.29,4.0,2,8.0,6,847.0,0,107,8.0,8.0,19.0,197.0
26692,righeda01,1988,1,NYA,AL,5,4,60,0,0,0,25,261,86,34,5,37,70,0.257,3.52,2.0,2,1.0,4,377.0,41,35,4.0,0.0,8.0,87.0
26693,rijojo01,1988,1,CIN,NL,13,8,49,19,0,0,0,486,120,43,7,63,160,0.209,2.39,7.0,1,3.0,4,653.0,12,47,8.0,5.0,10.0,162.0
26694,ritchwa01,1988,1,PHI,NL,0,0,19,0,0,0,0,78,19,9,1,17,8,0.207,3.12,2.0,2,1.0,0,115.0,8,14,2.0,3.0,4.0,26.0
26695,robindo01,1988,1,SFN,NL,10,5,51,19,3,2,6,530,152,48,11,49,122,0.231,2.45,12.0,4,3.0,2,725.0,19,63,7.0,8.0,10.0,176.67
26696,robinje01,1988,1,PIT,NL,11,5,75,0,0,0,9,374,113,42,6,39,87,0.244,3.03,5.0,11,3.0,0,513.0,35,44,2.0,6.0,6.0,124.67
26697,robinje02,1988,1,DET,AL,13,6,24,23,6,2,0,516,121,57,19,72,114,0.197,2.98,5.0,8,3.0,1,698.0,0,61,2.0,6.0,10.0,172.0
26698,robinro01,1988,1,CIN,NL,3,7,17,16,0,0,0,236,88,36,5,26,38,0.285,4.12,4.0,3,2.0,0,347.0,0,47,5.0,5.0,5.0,78.67
26699,rochfmi01,1988,1,BOS,AL,0,0,2,0,0,0,0,7,4,0,0,1,1,0.364,0.0,0.0,0,0.0,0,12.0,0,0,0.0,0.0,0.0,2.33
26700,rodriri01,1988,1,CLE,AL,1,2,10,5,0,0,0,99,43,26,4,17,9,0.323,7.09,1.0,2,1.0,0,156.0,4,28,4.0,1.0,6.0,33.0
26701,rosenst01,1988,1,CHA,AL,0,1,33,0,0,0,1,138,53,22,5,19,28,0.298,4.3,0.0,1,0.0,0,203.0,18,22,3.0,3.0,3.0,46.0
26702,rossma01,1988,1,TOR,AL,0,0,3,0,0,0,0,22,5,4,0,4,4,0.185,4.91,1.0,0,0.0,0,32.0,2,6,0.0,1.0,0.0,7.33
26703,ruckeda01,1988,1,PIT,NL,0,2,31,0,0,0,0,85,39,15,2,9,16,0.328,4.76,1.0,1,0.0,0,131.0,11,19,1.0,2.0,2.0,28.33
26704,ruffibr01,1988,1,PHI,NL,6,10,55,15,3,0,3,433,151,71,7,80,82,0.275,4.43,6.0,12,3.0,0,646.0,14,86,10.0,3.0,20.0,144.33
26705,russeje01,1988,1,TEX,AL,10,9,34,24,5,0,0,566,183,80,15,66,88,0.257,3.82,3.0,5,7.0,7,793.0,1,86,4.0,3.0,18.0,188.67
26706,ryanno01,1988,1,HOU,NL,12,11,33,33,4,1,0,660,186,86,18,87,228,0.227,3.52,6.0,10,7.0,7,930.0,0,98,10.0,8.0,7.0,220.0
26707,saberbr01,1988,1,KCA,AL,14,16,35,35,9,0,0,782,271,110,18,59,171,0.269,3.8,5.0,9,4.0,0,1089.0,0,122,8.0,10.0,20.0,260.67
