,playerID,W,L,G,GS,CG,SV,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,WAR
218,blaisdi01,0,3,3,3,3,0,78,49,25,0,4,8,,,0,,0,134.0,0,39,,,,1,0.0,,-1.17
219,boylehe01,89,111,207,199,189,1,5269,1740,597,46,378,602,,,84,,1,7447.0,8,983,,,,6,0.0,,22.08
220,brillfr01,2,10,12,12,12,0,309,148,63,7,26,18,,,4,,0,500.0,0,98,,,,1,0.0,,-1.52
221,brownji01,2,15,19,19,13,0,382,161,67,1,61,65,,,15,,0,617.0,0,128,,,,2,0.0,,-3.3
222,brownjo01,4,6,11,10,9,0,264,108,50,4,11,36,,,1,,1,398.0,1,69,,,,2,0.0,,-0.53
223,brownpe01,0,1,1,1,0,0,1,2,2,0,2,0,,,0,1.0,0,5.0,0,3,,,,1,0.0,,-0.21
224,burnsoy01,8,5,25,11,10,4,416,152,63,2,30,40,,,25,16.0,1,607.0,11,105,,,,4,0.0,,-0.28
225,cahiljo01,2,2,10,2,2,0,150,66,48,3,26,8,,,9,,0,236.0,8,58,,,,3,0.0,,-1.3599999999999999
226,carutbo01,218,99,340,310,298,3,8486,2678,891,59,597,900,,,129,99.0,0,11842.0,29,1393,,,,9,0.0,,44.69
227,caseyda01,96,90,201,198,182,0,5041,1664,593,43,543,743,,,74,,0,7272.0,5,943,,,,7,0.0,,22.86
228,cattajo01,1,1,3,3,2,0,66,14,9,0,8,15,,,8,,0,93.0,0,17,,,,1,0.0,,-0.37
229,chattji01,0,1,1,1,0,0,15,11,2,0,2,2,,,2,,0,29.0,0,7,,,,1,0.0,,-0.26
230,conleed01,4,4,8,8,8,0,213,63,17,4,22,33,,,7,,0,304.0,0,47,,,,1,0.0,,-0.39
231,connojo01,0,2,3,2,2,0,63,42,13,1,5,1,,,2,,0,112.0,1,28,,,,1,0.0,,-0.8200000000000001
232,connojo02,2,8,12,12,12,0,312,127,44,1,32,48,,,6,,0,472.0,0,80,,,,2,0.0,,-0.8300000000000001
233,conwaji01,22,29,56,52,44,0,1358,485,183,16,107,140,,,36,17.0,0,1960.0,4,332,,,,3,0.0,,3.16
234,corcoja01,0,0,1,0,0,0,3,0,0,0,1,0,,,0,0.0,0,5.0,1,0,,,,1,0.0,,0.07
235,corcomi01,0,1,1,1,1,0,27,16,4,1,7,2,,,5,,0,50.0,0,14,,,,1,0.0,,-0.34
236,corkhpo01,3,4,17,1,0,2,187,68,32,3,17,21,,,3,1.0,0,276.0,15,48,,,,5,0.0,,-0.36
237,coughed01,0,0,1,0,0,0,0,3,3,0,0,0,,,2,,0,5.0,0,4,,,,1,0.0,,0.0
238,craneed01,72,97,204,176,146,2,4653,1525,687,50,885,719,,,146,,0,7110.0,26,1188,,,,8,0.0,,-0.3499999999999995
239,crosbge01,1,2,3,3,3,0,84,27,11,3,12,11,,,4,,0,131.0,0,21,,,,1,0.0,,-0.14
240,crothdo01,8,13,21,21,21,0,537,218,92,4,55,51,,,17,,1,816.0,0,150,,,,2,0.0,,-2.78
241,cudwoji01,0,0,2,1,1,0,51,19,8,1,3,6,,,0,,0,75.0,1,16,,,,1,0.0,,-0.4
242,currywe01,0,2,2,2,2,0,48,15,9,2,3,1,,,0,1.0,0,72.0,0,14,,,,1,0.0,,-0.23
243,daniech01,0,2,2,2,2,0,50,20,8,0,2,12,,,1,,0,74.0,0,14,,,,1,0.0,,-0.3
244,davisda01,16,21,40,39,33,0,971,356,136,5,71,186,,,25,,0,1407.0,1,207,,,,2,0.0,,0.6
245,dorseje01,0,1,1,1,0,0,12,7,4,1,0,3,,,0,,0,19.0,0,8,,,,1,0.0,,-0.32
246,drewda01,0,1,1,0,0,0,21,7,3,0,0,2,,,1,,0,29.0,1,5,,,,1,0.0,,-0.01
247,duganed01,5,14,20,20,20,0,499,196,83,5,15,60,,,4,2.0,0,751.0,0,137,,,,1,0.0,,-1.82
248,dunlafr01,0,0,2,0,0,1,8,6,2,0,0,2,,,0,,0,12.0,2,3,,,,2,0.0,,-0.1
249,edench01,1,3,6,2,1,0,83,34,17,1,6,8,,,5,1.0,0,124.0,4,22,,,,2,0.0,,-0.28
250,elybo01,0,5,9,5,4,1,156,77,39,1,34,32,,,9,,0,273.0,4,67,,,,4,0.0,,-1.5599999999999998
251,ferguch01,99,64,183,170,165,4,4544,1402,450,42,290,728,,,64,,3,6310.0,12,793,,,,4,0.0,,25.619999999999997
252,firthte01,0,1,1,1,1,0,27,14,8,0,5,0,,,5,0.0,0,48.0,0,13,,,,1,0.0,,-0.34
253,fishe01,1,8,9,9,9,0,239,86,33,0,15,46,,,17,,0,350.0,0,58,,,,2,0.0,,-0.15000000000000002
254,fogarji01,0,1,7,0,0,0,42,16,7,0,3,5,,,4,,0,68.0,6,16,,,,4,0.0,,-0.42000000000000004
255,foremfr01,96,93,229,205,169,4,5165,1857,760,47,659,586,,,82,,0,7726.0,23,1186,,,,11,0.0,,15.6
256,foutzda01,147,66,251,216,202,4,5992,1843,631,38,510,790,,,94,58.0,0,8425.0,33,1068,,,,11,0.0,,22.66
257,gagusch01,10,9,23,21,19,0,532,143,50,2,38,156,,,23,,0,733.0,2,100,,,,1,0.0,,1.68
258,galvilo01,0,2,3,3,3,0,75,21,8,0,10,17,,,2,,0,109.0,0,18,,,,1,0.0,,-0.7
259,geerbi01,0,0,2,0,0,0,15,14,7,0,3,1,,,0,0.0,0,26.0,2,12,,,,1,0.0,,-0.55
260,getzich01,145,139,296,292,277,1,7619,2670,976,95,602,1070,,,111,,0,10939.0,4,1555,,,,9,0.0,,18.91
261,glassja01,0,0,5,0,0,0,21,12,5,1,7,3,,,2,,0,41.0,3,11,,,,4,0.0,,-0.44
262,gormaja01,1,2,3,3,3,0,75,22,13,0,5,10,,,1,1.0,0,110.0,0,20,,,,1,0.0,,-0.19
263,hamiljo01,2,17,19,19,18,0,470,197,78,8,43,50,,,18,5.0,0,735.0,0,158,,,,1,0.0,,-3.16
264,harkijo01,51,83,139,137,131,0,3550,1262,538,26,358,489,,,133,,1,5247.0,2,923,,,,5,0.0,,-2.75
265,henryjo01,4,14,18,18,18,0,422,152,64,3,54,73,,,11,,2,646.0,0,121,,,,3,0.0,,-1.29
266,hibbajo01,1,1,2,2,2,0,51,18,5,1,9,4,,,0,,0,69.0,0,10,,,,1,0.0,,0.16
267,hickmer01,4,13,17,17,15,0,412,172,69,5,36,68,,,27,,0,635.0,0,146,,,,1,0.0,,-4.23
268,hinespa01,0,0,1,0,0,0,3,3,0,0,0,0,,,1,,0,6.0,0,1,,,,1,0.0,,-0.04
269,horanjo01,3,6,13,10,9,0,294,94,38,0,24,55,,,11,,0,423.0,3,73,,,,1,0.0,,-0.98
270,housech01,0,0,2,0,0,0,9,4,1,0,0,3,,,0,,0,13.0,2,3,,,,1,0.0,,-0.1
271,hutchbi01,182,163,376,346,321,4,9238,3124,1228,104,1132,1235,,,123,,0,13458.0,29,1913,,,,9,0.0,,41.160000000000004
272,irwinar01,0,0,2,0,0,0,12,6,1,0,1,0,,,0,,0,19.0,1,3,,,,2,0.0,,-0.05
273,keenaji01,0,1,4,0,0,0,57,17,5,0,4,2,,,1,0.0,0,76.0,4,8,,,,3,0.0,,0.5
274,kented01,0,1,1,1,1,0,27,14,6,0,3,4,,,0,1.0,0,51.0,0,11,,,,1,0.0,,-0.28
275,kimbesa01,18,21,42,42,42,0,1108,379,163,7,77,126,,,53,,0,1604.0,0,253,,,,2,0.0,,0.7
276,kirbyjo01,18,50,75,75,68,0,1834,640,278,13,258,200,,,75,,2,2720.0,0,451,,,,5,0.0,,-0.51
277,knighjo01,2,4,6,6,6,0,153,66,31,2,21,8,,,2,,0,246.0,0,53,,,,1,0.0,,-0.99
278,kreegfr01,0,1,1,1,0,0,21,9,0,0,5,3,,,0,,0,36.0,0,8,,,,1,0.0,,
279,lauerch01,0,2,3,3,2,0,57,23,16,0,9,8,,,7,3.0,0,95.0,0,25,,,,1,0.0,,-0.75
280,leeto01,6,12,20,19,17,0,502,176,65,13,44,95,,,26,,0,747.0,1,131,,,,1,0.0,,-1.1800000000000002
281,lockwmi01,1,9,11,10,6,0,203,99,55,4,15,48,,,17,,0,325.0,0,95,,,,1,0.0,,-3.23
282,lynchto02,0,0,1,1,0,0,21,7,2,1,3,2,,,0,,0,32.0,0,4,,,,1,0.0,,0.08
283,macarma01,1,5,6,6,6,0,156,57,29,1,21,19,,,5,2.0,0,240.0,0,49,,,,1,0.0,,-0.9
284,mattecv01,1,0,1,1,0,0,18,9,6,1,3,3,,,1,,0,31.0,0,11,,,,1,0.0,,
285,maulal01,84,80,188,168,144,1,4322,1680,713,60,519,352,,,53,,4,6485.0,20,1088,,,,15,0.0,,11.34
286,mccarto01,0,8,13,7,5,0,211,85,39,3,26,21,,,12,,0,328.0,7,65,,,,6,1.0,Old Timers,-1.5299999999999998
287,mccaual01,2,7,10,9,9,0,228,87,43,2,25,34,,,8,0.0,0,358.0,1,74,,,,1,0.0,,-1.51
288,mccorje01,0,0,1,0,0,0,6,5,2,1,0,3,,,0,,0,11.0,1,4,,,,1,0.0,,-0.2
289,mcelrji01,1,13,14,14,13,0,348,125,66,1,54,48,,,46,,0,533.0,0,118,,,,1,0.0,,-2.16
290,mcfarch01,0,1,1,1,0,0,9,9,5,1,1,3,,,2,,0,19.0,0,10,,,,1,0.0,,-0.39
291,mckeola01,46,64,116,115,110,0,2937,979,404,31,206,474,,,58,,1,4183.0,1,643,,,,3,0.0,,4.18
292,mclauba01,1,3,7,4,4,0,146,62,29,2,15,14,,,5,,0,228.0,3,44,,,,1,0.0,,-1.05
293,mclauji01,1,2,3,2,2,0,66,27,9,2,11,8,,,0,0.0,0,101.0,1,22,,,,1,0.0,,-0.51
294,mcsortr01,0,0,1,0,0,0,6,5,1,0,0,1,,,0,0.0,0,9.0,1,2,,,,1,0.0,,-0.05
295,meegape01,14,20,40,38,36,0,975,323,141,8,67,164,,,15,24.0,1,1403.0,2,220,,,,2,0.0,,-0.10999999999999999
296,meinkfr01,8,24,36,32,31,0,882,354,104,10,67,124,,,15,,0,1337.0,4,229,,,,2,0.0,,-0.5
297,millecy01,13,11,27,26,23,0,667,215,75,11,76,125,,,51,,0,957.0,1,154,,,,2,0.0,,1.0
298,moffesa01,6,29,37,35,33,0,911,345,135,13,98,94,,,34,,0,1353.0,2,250,,,,3,0.0,,-1.61
299,moriage01,0,2,3,2,2,0,47,19,10,0,8,5,,,2,,0,79.0,1,16,,,,2,0.0,,-0.39
300,morrie01,0,0,1,0,0,0,3,2,1,0,2,0,,,2,,0,7.0,0,2,,,,1,0.0,,
301,morried01,171,122,311,307,297,1,8034,2468,838,42,498,1217,,,112,59.0,7,11073.0,4,1312,,,,7,0.0,,42.339999999999996
302,mortoch01,0,1,3,1,1,0,70,18,8,0,5,7,,,0,1.0,0,92.0,2,14,,,,1,0.0,,0.21
303,mortosp01,0,2,2,2,2,0,51,16,10,0,11,5,,,4,,0,83.0,0,20,,,,1,0.0,,-0.44
304,murphco01,4,13,23,17,14,2,495,205,93,3,88,39,,,13,,0,797.0,6,168,,,,2,0.0,,-1.4500000000000002
305,murphjo01,5,12,21,16,15,0,479,193,64,6,11,73,,,5,,0,700.0,5,126,,,,1,0.0,,0.0
306,nelsobi01,1,2,3,3,3,0,78,26,13,1,8,6,,,5,4.0,0,115.0,0,21,,,,1,0.0,,-0.21
307,oberbhe01,0,5,8,5,3,0,107,56,21,0,5,7,,,3,,0,172.0,3,38,,,,1,0.0,,-1.0899999999999999
308,obriebi01,1,0,2,0,0,0,30,8,2,0,3,7,,,1,,0,42.0,2,5,,,,1,0.0,,
309,odayha01,73,110,201,192,177,4,4954,1655,687,65,578,663,,,122,,0,7247.0,8,1128,,,,7,0.0,,
310,pfefffr01,2,1,8,2,2,2,134,41,13,1,20,13,,,4,,0,194.0,6,26,,,,4,0.0,,0.42000000000000004
311,portehe01,96,107,207,206,201,0,5380,1893,737,43,466,659,,,88,,3,7822.0,1,1209,,,,6,0.0,,8.620000000000001
312,powelab01,8,18,29,25,22,0,628,217,93,5,54,97,,,9,,0,916.0,2,171,,,,2,0.0,,-2.21
313,pylesh01,1,4,5,5,4,0,107,41,18,1,27,9,,,5,,0,174.0,0,35,,,,2,0.0,,-0.37
314,radfopa01,0,4,10,4,3,0,130,85,41,5,17,13,,,3,,0,223.0,3,69,,,,6,0.0,,-2.15
315,recciph01,6,12,27,17,15,1,538,179,65,2,38,56,,,19,5.0,0,782.0,10,128,,,,4,0.0,,-1.43
316,ryanjo02,3,2,6,6,5,0,153,61,19,1,16,33,,,5,,0,236.0,0,42,,,,1,0.0,,-0.58
317,seradbi01,35,55,95,92,86,1,2362,935,361,34,290,278,,,97,,0,3623.0,5,661,,,,4,0.0,,-5.5
318,shallgu01,17,14,36,35,30,0,873,258,115,7,86,93,,,28,39.0,1,1251.0,1,172,,,,2,0.0,,1.5
319,smith01,0,0,1,1,0,0,18,12,6,0,2,2,,,1,,0,33.0,0,11,,,,1,0.0,,-0.37
320,smithed05,3,4,9,8,5,0,186,86,24,2,17,13,,,6,,0,296.0,1,61,,,,1,0.0,,-1.43
321,smithge01,0,0,1,0,0,0,3,3,1,0,0,1,,,1,,0,6.0,1,2,,,,1,0.0,,-0.1
322,smithph01,54,74,140,129,123,0,3508,1177,506,20,479,519,,,62,,0,5219.0,11,802,,,,8,0.0,,5.140000000000001
323,sullifl01,16,35,51,51,51,0,1323,496,206,15,96,189,,,25,20.0,0,1967.0,0,328,,,,1,0.0,,-1.39
324,sullipa01,0,1,1,1,0,0,21,15,9,1,5,1,,,0,,0,42.0,0,17,,,,1,0.0,,-0.46
325,sullito01,14,33,47,47,46,0,1224,474,183,12,152,147,,,48,33.0,0,1863.0,0,326,,,,4,0.0,,-1.54
326,sulliwi01,1,0,1,1,0,0,18,10,3,0,0,3,,,0,,0,29.0,0,6,,,,1,0.0,,-0.23
327,swarted01,0,0,2,0,0,0,16,8,4,0,1,1,,,0,0.0,0,27.0,2,6,,,,2,0.0,,-0.13
328,sylvelo01,0,1,6,1,1,1,98,32,13,0,6,7,,,0,,0,140.0,5,27,,,,1,0.0,,-0.55
329,tennefr01,3,3,6,6,6,0,153,47,16,0,12,36,,,6,,0,218.0,0,37,,,,1,0.0,,-0.19000000000000003
330,terryad01,197,196,440,406,367,6,10543,3525,1460,76,1298,1553,,,206,148.0,1,15413.0,33,2303,,,,14,0.0,,29.56
331,trumbed01,1,9,10,10,10,0,252,108,44,4,31,43,,,15,1.0,0,398.0,0,90,,,,1,0.0,,-2.0
332,veachpe01,3,10,13,13,13,0,339,100,32,2,18,64,,,10,,0,466.0,0,63,,,,2,0.0,,0.91
333,vintobi01,17,19,37,37,34,0,942,302,86,7,73,160,,,27,,1,1395.0,0,231,,,,2,0.0,,-0.46
334,vossal01,5,20,34,26,24,0,718,280,99,4,39,129,,,19,,0,1064.0,8,181,,,,1,0.0,,-1.88
335,werdepe01,12,1,16,16,12,0,424,113,31,1,22,51,,,5,,0,575.0,0,61,,,,1,0.0,,0.95
336,whitemi01,0,1,1,1,1,0,24,14,8,0,2,2,,,2,,0,41.0,0,9,,,,1,0.0,,-0.32
337,wymanfr01,0,1,3,1,1,0,63,37,16,0,3,9,,,8,,0,105.0,2,29,,,,1,0.0,,-0.97
338,baldwki01,0,0,2,1,0,0,12,5,4,0,6,1,,,0,0.0,0,23.0,1,6,,,,1,0.0,,-0.27
339,conwape01,61,61,126,123,117,0,3120,1058,415,32,250,428,,,67,,0,4497.0,3,694,,,,5,0.0,,4.11
340,dailyed01,66,69,151,139,132,1,3713,1217,466,39,380,407,,,102,,0,5364.0,10,780,,,,7,0.0,,7.619999999999999
341,foleyjo01,0,1,1,1,1,0,24,6,4,0,5,2,,,1,,0,37.0,0,7,,,,1,0.0,,-0.13
342,hallsch01,0,1,1,1,1,0,27,18,11,3,6,0,,,1,,0,50.0,0,16,,,,1,0.0,,-0.36
343,healyjo01,78,136,227,222,208,0,5625,1920,799,63,599,822,,,159,,3,8148.0,5,1270,,,,8,0.0,,8.899999999999999
344,hoffojo01,3,9,12,12,12,0,318,116,49,2,49,46,,,14,2.0,1,490.0,0,82,,,,2,0.0,,-0.9199999999999999
345,hughebi01,0,2,2,2,2,0,50,18,9,0,10,4,,,4,2.0,0,79.0,0,17,,,,1,0.0,,-0.36
346,kennete01,12,21,33,32,31,0,850,341,136,10,109,118,,,22,,0,1308.0,1,240,,,,2,0.0,,-2.69
347,knoufed01,20,20,44,43,37,0,1029,335,159,2,175,128,,,44,38.0,2,1595.0,2,258,,,,5,0.0,,-0.4499999999999999
348,lovetto01,88,59,162,149,132,1,3916,1341,571,48,444,439,,,68,59.0,4,5725.0,12,840,,,,6,0.0,,10.33
349,maculji01,0,0,2,0,0,0,9,4,2,0,0,1,,,0,0.0,0,13.0,2,3,,,,2,0.0,,-0.04999999999999999
350,maysal01,53,89,150,147,137,0,3753,1341,543,26,415,469,,,116,58.0,0,5533.0,3,905,,,,6,0.0,,3.6
351,mccaf01,1,0,1,1,1,0,27,13,6,1,2,2,,,2,2.0,0,42.0,0,9,,,,1,0.0,,-0.2
352,orrda01,0,0,3,0,0,0,30,11,8,2,5,1,,,2,0.0,0,49.0,3,13,,,,1,0.0,,-0.51
353,palme01,0,4,4,4,4,0,102,46,13,2,20,9,,,6,,0,168.0,0,33,,,,1,0.0,,-0.72
354,pechige01,23,34,61,61,56,0,1543,568,242,13,207,183,,,42,23.0,0,2339.0,0,399,,,,3,0.0,,-0.16000000000000014
355,peoplji01,0,2,2,2,1,0,45,30,20,0,2,4,,,1,3.0,1,82.0,0,28,,,,1,0.0,,-0.76
356,ramseto01,113,124,248,241,225,0,6302,1941,769,40,671,1515,,,179,51.0,0,9018.0,7,1373,,,,6,0.0,,21.04
357,richada01,7,3,15,9,8,0,300,91,36,1,30,38,,,4,,0,416.0,5,54,,,,3,0.0,,0.54
358,richaha01,3,0,5,0,0,0,48,16,7,1,13,6,,,4,,0,83.0,5,10,,,,2,0.0,,0.06
359,rosemch01,0,1,4,1,0,0,48,20,14,0,7,1,,,0,2.0,0,70.0,2,25,,,,3,0.0,,-0.78
360,sewared01,89,72,176,169,159,0,4457,1369,561,23,451,589,,,136,,0,6286.0,6,823,,,,6,0.0,,20.91
361,stellbi01,0,1,1,1,1,0,24,14,7,0,4,0,,,3,,0,40.0,0,10,,,,1,0.0,,-0.27
362,stemmbi01,29,29,60,59,59,1,1485,482,202,15,205,295,,,79,,0,2209.0,1,374,,,,4,0.0,,0.06999999999999995
363,wardjo03,0,1,1,1,1,0,24,10,4,0,1,3,,,0,,0,36.0,0,7,,,,1,0.0,,-0.14
364,wetzesh01,0,2,2,2,1,0,51,27,16,0,9,6,,,9,3.0,2,93.0,0,26,,,,1,0.0,,-0.67
365,williwa01,0,0,1,1,0,0,6,2,3,0,5,0,,,1,,0,10.0,0,5,,,,1,0.0,,-0.25
366,woodpe01,9,16,27,24,23,0,653,263,109,8,69,46,,,21,,0,993.0,3,185,,,,2,0.0,,-1.01
367,bickhda01,1,0,1,1,1,0,27,13,3,0,3,6,,,3,0.0,0,40.0,0,11,,,,1,0.0,,-0.26
368,bierblo01,0,0,4,0,0,1,44,13,5,0,5,5,,,2,0.0,0,67.0,4,10,,,,3,0.0,,0.04000000000000001
369,bishobi01,0,4,7,5,5,2,141,68,52,2,39,9,,,11,3.0,0,261.0,2,73,,,,3,0.0,,-1.81
370,brookha01,0,1,1,1,0,0,6,9,8,0,2,0,,,0,0.0,0,23.0,0,13,,,,1,0.0,,-0.43
371,chambel01,157,120,321,301,264,1,7565,2446,999,63,1065,1133,,,149,113.0,0,11097.0,19,1560,,,,10,0.0,,30.39
372,clarked01,0,1,1,1,1,0,24,10,6,2,2,2,,,0,2.0,0,38.0,0,8,,,,1,0.0,,-0.15
373,conwadi01,15,24,41,41,39,0,1056,404,187,18,137,121,,,31,14.0,0,1598.0,0,283,,,,3,0.0,,-1.1
374,devliji02,11,10,23,21,17,1,511,161,64,3,58,90,,,19,,0,749.0,2,116,,,,4,0.0,,0.16999999999999993
375,flynnjo02,23,6,32,29,28,1,771,207,64,9,63,146,,,28,,0,1049.0,3,127,,,,1,0.0,,4.99
376,fulleed01,0,1,2,1,1,0,39,15,10,0,5,3,,,1,,0,45.0,1,12,,,,1,0.0,,-0.19
377,fulmech02,0,0,1,0,0,0,6,2,1,0,1,0,,,0,0.0,0,9.0,0,2,,,,1,0.0,,-0.04
378,gessnch01,0,1,1,1,1,0,24,13,8,0,5,0,,,0,2.0,0,44.0,0,14,,,,1,0.0,,-0.35
379,gilmofr01,12,33,49,47,46,0,1216,435,192,14,143,212,,,24,,1,1796.0,2,308,,,,3,0.0,,1.2999999999999998
380,gravefr01,0,0,1,0,0,0,21,10,7,0,1,2,,,0,,0,32.0,1,10,,,,1,0.0,,-0.28
381,handiji01,7,7,14,14,12,0,342,82,42,1,33,83,,,6,12.0,0,465.0,0,65,,,,1,0.0,,0.85
382,hartbi01,66,120,206,190,162,3,4746,1819,817,43,704,431,,,80,78.0,3,7243.0,16,1214,,,,8,0.0,,2.0700000000000003
383,housefr01,0,1,1,1,1,0,24,6,3,0,1,5,,,2,1.0,0,35.0,0,3,,,,1,0.0,,0.27
384,hudsona01,48,26,86,78,72,1,2083,669,238,15,156,258,,,28,25.0,0,2925.0,8,381,,,,4,0.0,,6.159999999999999
385,hyndmji01,0,1,1,1,0,0,6,5,6,1,5,1,,,2,1.0,0,17.0,0,10,,,,1,0.0,,-0.39
386,irwinbi01,0,2,2,2,2,0,51,18,11,2,8,6,,,1,0.0,0,81.0,0,19,,,,1,0.0,,-0.43
387,keefege01,20,48,78,71,68,1,1849,721,346,20,360,213,,,38,,0,2933.0,7,550,,,,6,0.0,,-2.51
388,kilroma01,141,133,303,292,264,1,7307,2445,939,53,754,1170,,,203,131.0,7,10604.0,12,1539,,,,10,0.0,,23.18
389,kingsi01,203,152,397,370,328,6,9542,3098,1124,69,967,1222,,,152,,0,13671.0,25,1803,,,,10,0.0,,50.12
390,madigto01,1,13,14,13,12,0,344,154,62,3,44,29,,,9,,0,541.0,1,110,,,,1,0.0,,-1.84
391,murphjo02,4,7,11,11,10,0,285,113,63,3,44,30,,,18,,0,450.0,0,87,,,,2,0.0,,-1.1600000000000001
392,nealejo01,12,12,31,25,21,3,683,233,116,12,73,58,,,31,14.0,0,993.0,6,172,,,,4,0.0,,0.9099999999999997
393,oconnpa01,0,0,1,0,0,0,9,4,2,0,2,1,,,2,0.0,0,14.0,1,3,,,,1,0.0,,
394,parsoch01,1,4,8,7,6,0,177,83,30,0,16,12,,,0,,0,285.0,1,60,,,,3,0.0,,-0.8500000000000001
395,pinknge01,0,0,1,0,0,0,6,2,1,0,0,0,,,1,0.0,0,5.0,1,1,,,,1,0.0,,0.04
396,reardje02,0,2,2,2,1,0,30,15,10,1,9,0,,,0,,0,50.0,0,12,,,,1,0.0,,
397,ryanji01,6,1,24,5,3,2,351,133,47,8,44,43,,,6,,1,501.0,16,85,,,,5,0.0,,0.19000000000000003
398,scottmi01,0,0,1,0,0,0,9,2,1,0,2,0,,,1,1.0,0,19.0,1,2,,,,1,0.0,,0.02
399,seeryem01,0,0,2,0,0,0,21,8,6,1,3,2,,,0,,0,28.0,2,7,,,,1,0.0,,-0.18
400,shaffjo01,7,14,21,21,21,0,543,188,92,3,82,58,,,18,12.0,0,816.0,0,148,,,,2,0.0,,0.52
401,smithbi03,5,4,9,9,9,0,231,81,35,0,30,36,,,9,,0,343.0,0,47,,,,1,0.0,,0.09
402,smithel01,75,57,149,136,122,0,3631,1167,450,20,422,525,,,84,40.0,1,5237.0,11,714,,,,7,0.0,,12.44
403,smithre01,0,2,2,2,2,0,54,23,11,0,15,5,,,6,0.0,0,89.0,0,21,,,,1,0.0,,-0.43
404,stephcl01,1,1,2,2,2,0,48,18,12,1,8,9,,,1,1.0,0,75.0,0,17,,,,2,0.0,,-0.35
405,straujo02,0,0,2,0,0,1,12,6,2,0,3,0,,,1,0.0,0,29.0,2,4,,,,1,0.0,,-0.08
406,strikjo01,1,1,2,2,1,0,45,19,8,1,7,11,,,2,,0,68.0,0,10,,,,1,0.0,,-0.03
407,titcoca01,30,29,63,62,61,0,1586,486,204,16,239,283,,,37,,1,2346.0,2,365,,,,5,0.0,,-1.3399999999999999
408,toolest01,27,26,55,52,49,0,1329,457,236,5,259,141,,,41,29.0,1,2030.0,3,356,,,,4,0.0,,-0.7399999999999998
409,twitcla01,17,11,42,29,26,2,842,307,144,10,135,70,,,20,,1,1293.0,11,200,,,,7,0.0,,1.49
410,whitebi02,0,0,1,0,0,0,3,2,1,0,2,1,,,0,0.0,0,7.0,1,2,,,,1,0.0,,-0.1
411,winkege01,0,1,1,1,0,0,18,12,7,0,5,4,,,5,,0,35.0,0,11,,,,1,0.0,,-0.32
412,yingljo01,0,0,1,0,0,0,9,7,4,1,1,1,,,0,,0,18.0,1,6,,,,1,0.0,,-0.25
413,zay01,0,1,1,1,0,0,6,4,2,0,4,2,,,1,0.0,0,16.0,0,4,,,,1,0.0,,-0.18
414,baldwma01,154,165,346,328,295,5,8407,2695,1050,81,1307,1349,,,221,123.0,0,12470.0,19,1816,,,,7,0.0,,24.57
415,beatied01,48,56,109,108,104,0,2838,997,387,32,372,335,,,37,30.0,1,4216.0,1,594,,,,5,0.0,,8.469999999999999
416,burkebi01,0,1,2,2,1,0,45,21,10,0,5,3,,,1,2.0,0,73.0,0,14,,,,1,0.0,,-0.2
417,caseybi01,0,0,1,0,0,0,3,4,2,0,1,0,,,0,0.0,0,7.0,1,3,,,,1,0.0,,-0.15
418,chapmfr01,0,0,1,1,1,0,15,8,4,0,2,4,,,1,0.0,0,24.0,0,6,,,,1,0.0,,-0.13
419,crowebi01,19,45,64,64,62,0,1647,765,314,18,205,138,,,43,30.0,0,2590.0,0,512,,,,2,0.0,,-2.63
420,cunnibe01,142,167,342,311,287,2,8204,3071,1283,62,1064,718,,,161,148.0,5,12285.0,28,1942,,,,12,0.0,,11.14
421,faganbi01,6,15,23,23,21,0,562,234,110,5,99,61,,,16,3.0,0,886.0,0,182,,,,2,0.0,,-2.7600000000000002
422,fast01,0,1,4,2,1,1,47,25,18,1,8,0,,,4,2.0,0,82.0,1,22,,,,1,0.0,,-0.62
423,fieldjo01,0,0,1,0,0,0,3,0,0,0,2,0,,,1,0.0,0,7.0,0,3,,,,1,0.0,,-0.16
424,gardnbi01,0,1,3,2,1,0,39,23,16,0,10,3,,,3,1.0,0,65.0,1,20,,,,1,0.0,,-0.59
425,geissem01,0,1,1,1,1,0,27,17,8,0,3,4,,,0,0.0,0,46.0,0,11,,,,1,0.0,,-0.19
426,georgbi01,5,10,19,16,14,1,449,155,75,2,103,78,,,26,15.0,0,705.0,3,134,,,,3,0.0,,-1.5
427,gilksbo01,9,9,21,18,17,1,482,164,71,2,59,36,,,7,14.0,0,714.0,3,106,,,,3,0.0,,2.63
428,grubehe01,61,78,151,139,129,1,3718,1328,505,42,479,346,,,90,34.0,1,5548.0,12,885,,,,5,0.0,,4.93
429,jonesch01,0,0,2,0,0,0,9,2,1,0,4,0,,,0,0.0,0,11.0,1,2,,,,1,0.0,,0.04
430,keatibo01,0,1,1,1,1,0,27,16,11,0,6,0,,,0,0.0,0,49.0,0,16,,,,1,0.0,,-0.35
431,leitndo01,2,6,8,8,8,0,195,69,41,6,41,27,,,12,0.0,1,307.0,0,66,,,,1,0.0,,-0.83
432,maddeki01,54,50,122,109,97,3,2874,987,417,40,336,284,,,40,86.0,0,4238.0,13,645,,,,5,0.0,,5.6
